ec5_uuid,created_at,uploaded_at,title,SITE,NEW_SITE,CSO,lat_LOC,long_LOC,accuracy_LOC,UTM_Northing_LOC,UTM_Easting_LOC,UTM_Zone_LOC,DATE,TIME,SAMPLER_ID,COND,TEMP,NITR,PHOS_METER,PHOS_HI,PHOS_LO,RIVER_HEIGHT,PHOTO_YN,PHOTO,COMMENTS
99457c94-4b73-41d3-9ded-626a22e99d93,2025-10-16T08:38:22.000Z,2025-10-16T08:39:37.000Z,"Avon River - Bredon - Bredon Marina 13/04/2025 SA0001","Avon River - Bredon - Bredon Marina",,,,,,,,,13/04/2025,14:31,SA0001,916,14.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.2,0,No,,
1012c4dd-b217-43b1-8743-ab7b51f56673,2025-10-16T08:38:22.000Z,2025-10-16T08:39:36.000Z,"Swilgate River - Tewkesbury - A38 10/04/2025 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,10/04/2025,09:15,SA0001,114,9.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.4,0,No,,
f8ae07f9-a509-4928-8109-e97f3f24a09f,2025-10-16T08:38:22.000Z,2025-10-16T08:39:34.000Z,"Tributary (Alne River) - Langley - Ford 13/04/2025 SA0031","Tributary (Alne River) - Langley - Ford",,,,,,,,,13/04/2025,14:30,SA0031,823,11.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,0.2,No,,
6efdd2ff-9b7b-4729-9c94-0aa4c377ad6b,2025-10-16T08:38:22.000Z,2025-10-16T08:39:33.000Z,"Isbourne River - Winchcombe - A 13/04/2025 SA0119","Isbourne River - Winchcombe - A",,,,,,,,,13/04/2025,13:20,SA0119,346,12.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,0.2,No,,
ddb8ae91-52d5-4a7b-9703-1ce37297deb1,2025-10-16T08:38:22.000Z,2025-10-16T08:39:32.000Z,"Isbourne River - Winchcombe - A 06/04/2025 SA0119","Isbourne River - Winchcombe - A",,,,,,,,,06/04/2025,15:20,SA0119,340,12.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.09,0.2,No,,"unexpectedly high phosphate reading compared to readings further down the river.  Might this be groundwater or could it be to do with the farm that is upstream?  (The testing point is not at the very source but just a bit further down)"
d65c68e6-b4cc-4b97-8c9f-19c38d51b924,2025-10-16T08:38:22.000Z,2025-10-16T08:39:31.000Z,"Isbourne River - Winchcombe - C 13/04/2025 SA0114","Isbourne River - Winchcombe - C",,,,,,,,,13/04/2025,13:04,SA0114,507,12.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.03,0.5,No,,
c75eca2d-6186-435e-aaaf-c9a0c7552b85,2025-10-16T08:38:22.000Z,2025-10-16T08:39:30.000Z,"Avon River - Great Comberton - Quay Ln 12/04/2025 SA0101","Avon River - Great Comberton - Quay Ln",,,,,,,,,12/04/2025,10:32,SA0101,963,13.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.05,1.2,No,,"Dry day, no wind, water still."
4a0aadff-cdd5-429c-b85b-5dd609152b1c,2025-10-16T08:38:22.000Z,2025-10-16T08:39:29.000Z,"Avon River - Tewkesbury - Lower Lode Ln 12/04/2025 SA0028","Avon River - Tewkesbury - Lower Lode Ln",,,,,,,,,12/04/2025,09:35,SA0028,1050,14.2,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.09,-2,No,,"MW 2025-05-23: Removed extra zero from EC value"
b829eee9-92cf-4d3d-8a59-b79e77d67a4b,2025-10-16T08:38:22.000Z,2025-10-16T08:39:28.000Z,"Stour River - Shipston-on-Stour - Mill Bridge 04/04/2025 SA0069","Stour River - Shipston-on-Stour - Mill Bridge",,,,,,,,,04/04/2025,15:08,SA0069,590,14.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.03,0.42,No,,Clear
92e75311-abbb-4f9e-a33f-e11936ff3dcb,2025-10-16T08:38:22.000Z,2025-10-16T08:39:27.000Z,"Avon River - Fladbury - Fladbury Paddle Club 10/04/2025 SA0024","Avon River - Fladbury - Fladbury Paddle Club",,,,,,,,,10/04/2025,18:45,SA0024,966,13.6,0,"Low range Hanna pocket checker (﹤2.5ppm)",,0.15,0,No,,"Nitrate strips working?"
ceee1321-830a-40a2-b29c-becb7d40274d,2025-10-16T08:38:22.000Z,2025-10-16T08:39:26.000Z,"Avon River - Bredon`s Norton - Severn Sailing Club 09/04/2025 SA0076","Avon River - Bredon`s Norton - Severn Sailing Club",,,,,,,,,09/04/2025,15:30,SA0076,788,13.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.14,0.8,No,,"No Flow"
ca0a88f1-74c6-42ef-8b80-e516351ffd6a,2025-10-16T08:38:22.000Z,2025-10-16T08:39:25.000Z,"Avon River - Bredon`s Norton - Severn Sailing Club 02/04/2025 SA0076","Avon River - Bredon`s Norton - Severn Sailing Club",,,,,,,,,02/04/2025,14:01,SA0076,925,12.9,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,1,No,,
19194be9-ee55-480d-8069-2b8adddb3467,2025-10-16T08:38:22.000Z,2025-10-16T08:39:23.000Z,"Bow Brook - Pershore - Walcot Ln 08/04/2025 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,08/04/2025,13:18,SA0040,1230,13.2,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.3,0.2,No,,"Water clear, sheep in field with access to water"
d8f92fcc-e79f-4c92-b4f6-11d43baf7ed3,2025-10-16T08:38:22.000Z,2025-10-16T08:39:22.000Z,"Bow Brook - Pershore - Walcot Ln 25/03/2025 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,25/03/2025,12:02,SA0040,1010,12.6,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.57,0.2,No,,"Water fast flowing and opaque, foam bubbles on surface"
59c5b71b-3489-4bbf-8fbb-5981a3bffd7d,2025-10-16T08:38:22.000Z,2025-10-16T08:39:21.000Z,"Bow Brook - Pershore - Walcot Ln 18/03/2025 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,18/03/2025,12:03,SA0040,1190,8.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,0.15,No,,"Water clear and fast flowing"
7e41631b-c188-4b41-b470-dc4114d973ad,2025-10-16T08:38:22.000Z,2025-10-16T08:39:20.000Z,"Bow Brook - Pershore - Walcot Ln 05/03/2025 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,05/03/2025,12:28,SA0040,1030,9.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,0.25,No,,"Water receding after flooding"
0c2eaf8a-7a7e-413d-bb97-e126c1fb7a60,2025-10-16T08:38:22.000Z,2025-10-16T08:39:19.000Z,"Bow Brook - Pershore - Walcot Ln 19/02/2025 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,19/02/2025,12:08,SA0040,957,5.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.51,0.4,No,,"Water not completely receded after flooding"
06cf198f-37eb-46a0-8647-46be51db4fac,2025-10-16T08:38:22.000Z,2025-10-16T08:39:18.000Z,"Bow Brook - Pershore - Walcot Ln 11/02/2025 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,11/02/2025,16:26,SA0040,970,7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,0.5,No,,"Water receding after flooding, still fast flowing."
2c19c7f0-1541-11f0-950f-f9551fef187c,2025-10-16T08:38:22.000Z,2025-10-16T08:39:17.000Z,"Stour River - Shipston-on-Stour - Fell Mill Footbridge 06/04/2025 SA0099","Stour River - Shipston-on-Stour - Fell Mill Footbridge",,,,,,,,,06/04/2025,10:15,SA0099,610,11.6,1,"Low range Hanna pocket checker (﹤2.5ppm)",,0.29,1.25,No,,
82d001df-f3ed-4091-8252-5d7b1f7bfb8b,2025-10-16T08:38:22.000Z,2025-10-16T08:39:16.000Z,"Tributary (Alne River) - Langley - Ford 06/04/2025 SA0031","Tributary (Alne River) - Langley - Ford",,,,,,,,,06/04/2025,16:10,SA0031,836,11.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.49,0.2,No,,
aca5dc2f-1f65-49a4-8545-c1ae7b2d7e7d,2025-10-16T08:38:22.000Z,2025-10-16T08:39:15.000Z,"Tributary (Alne River) - Langley - Ford 22/03/2025 SA0031","Tributary (Alne River) - Langley - Ford",,,,,,,,,22/03/2025,00:36,SA0031,812,11.6,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.33,0.25,No,,Cloudy
47bc9fac-5b50-4bf8-91e3-0a8f64506e13,2025-10-16T08:38:22.000Z,2025-10-16T08:39:13.000Z,"Bell Brook - Snitterfield - Bell Brook 06/04/2025 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,06/04/2025,09:15,SA0037,827,8.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.47,0.1,No,,"Clear water, low"
8c4b2131-8aac-4959-82db-12406c17ee33,2025-10-16T08:38:22.000Z,2025-10-16T08:39:12.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 06/04/2025 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,06/04/2025,09:00,SA0037,1080,8.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0,0.1,No,,"Clear water, low"
025b66d1-91f5-473a-907b-dfe36e79f76c,2025-10-16T08:38:22.000Z,2025-10-16T08:39:11.000Z,"Bell Brook - Snitterfield - Bell Brook 30/03/2025 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,30/03/2025,08:45,SA0037,767,9.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0,0.1,No,,"Clear water, quite low level"
85a1d7e9-41a6-4bf7-a1c3-231e7104532c,2025-10-16T08:38:22.000Z,2025-10-16T08:39:10.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 30/03/2025 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,30/03/2025,08:30,SA0037,1110,9.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,0.1,No,,"Water clear, quite low level"
593bf5b2-b701-4746-88d5-e88c628db621,2025-10-16T08:38:22.000Z,2025-10-16T08:39:09.000Z,"Sutton Brook - Lower Brailes - New Barn Farm 08/04/2025 SA0093","Sutton Brook - Lower Brailes - New Barn Farm",,,,,,,,,08/04/2025,16:07,SA0093,596,13.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.19,0.6,No,,
175d831c-9a36-484c-839b-517423870297,2025-10-16T08:38:22.000Z,2025-10-16T08:39:08.000Z,"Sutton Brook - Lower Brailes - High St 08/04/2025 SA0093","Sutton Brook - Lower Brailes - High St",,,,,,,,,08/04/2025,15:39,SA0093,564,13.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.31,0.6,No,,
979c7dc8-4b25-41f4-8d06-d5ad24888629,2025-10-16T08:38:22.000Z,2025-10-16T08:39:07.000Z,"Cam Brook - Chipping Campden - Sewage Treatment Works 07/04/2025 SA0053","Cam Brook - Chipping Campden - Sewage Treatment Works",,,,,,,,,07/04/2025,09:45,SA0053,665,11.3,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.19,0.38,No,,
085958ef-74bd-4535-95eb-a823f8fe1220,2025-10-16T08:38:22.000Z,2025-10-16T08:39:05.000Z,"Avon River - Twyning Green - Twyning Quay 08/04/2025 SA0135","Avon River - Twyning Green - Twyning Quay",,,,,,,,,08/04/2025,09:51,SA0135,960,12.8,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.28,0,No,,
06dad5d7-c165-4969-a4f0-e7ec15dde624,2025-10-16T08:38:22.000Z,2025-10-16T08:39:04.000Z,"Stowe River - Southam - Welsh Rd E 06/04/2025 SA0096","Stowe River - Southam - Welsh Rd E",,,,,,,,,06/04/2025,10:19,SA0096,838,8.9,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.2,0.15,No,,"Ph - 7.72.  V. Low."
72f2fbde-f5ef-4dcb-817e-ad89687a60c5,2025-10-16T08:38:22.000Z,2025-10-16T08:39:03.000Z,"Stowe River - Southam - Welsh Rd E 30/03/2025 SA0096","Stowe River - Southam - Welsh Rd E",,,,,,,,,30/03/2025,11:21,SA0096,796,13.2,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,0.29,No,,"Ph - 8.72.  Combined flows N and S branches of R.Stowe"
6c7fa441-f120-4cc7-9b56-9738e3bf3ec6,2025-10-16T08:38:22.000Z,2025-10-16T08:39:02.000Z,"Stowe River - Napton on the Hill - Lower Fields Farm 06/04/2025 SA0096","Stowe River - Napton on the Hill - Lower Fields Farm",,,,,,,,,06/04/2025,09:43,SA0096,845,10.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.75,0.15,No,,"Continued dry spell. R v low. Sun blue skies Ph 7.76"
875410f3-fe11-40f4-b8fa-d841b03296a9,2025-10-16T08:38:22.000Z,2025-10-16T08:39:00.000Z,"Stowe River - Napton on the Hill - Howcombe Allotments 30/03/2025 SA0096","Stowe River - Napton on the Hill - Howcombe Allotments",,,,,,,,,30/03/2025,10:18,SA0096,727,10.5,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,0,No,,"Ph 7.32."
ab1fcf25-9002-4873-9b81-671a9cdddbcf,2025-10-16T08:38:22.000Z,2025-10-16T08:38:59.000Z,"Stowe River - Napton on the Hill - Lower Fields Farm 30/03/2025 SA0096","Stowe River - Napton on the Hill - Lower Fields Farm",,,,,,,,,30/03/2025,09:43,SA0096,864,10.7,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.31,0.19,No,,"Ph ?.  River clear. Several rain episodes but river Lower."
3064f357-faf6-4b3c-92c9-5ad75361d405,2025-10-16T08:38:22.000Z,2025-10-16T08:38:58.000Z,"Avon River - Tewkesbury - Abbey Mill 07/04/2025 SA0029","Avon River - Tewkesbury - Abbey Mill",,,,,,,,,07/04/2025,14:31,SA0029,966,15,0,"Low range Hanna pocket checker (﹤2.5ppm)",,0.47,0.5,No,,"No recent discharges shown on overflow map"
10ada834-5908-441d-9884-22a37558e7d0,2025-10-16T08:38:22.000Z,2025-10-16T08:38:57.000Z,"Avon River - Alveston - Weir 07/04/2025 SA0015","Avon River - Alveston - Weir",,,,,,,,,07/04/2025,11:02,SA0015,751,13.2,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.22,-1,No,,"River very low. No rain for past 7 days"
e13d0b21-711a-47a0-9d76-1607e6732e66,2025-10-16T08:38:22.000Z,2025-10-16T08:38:56.000Z,"Avon River - Alveston - Swiffen Bank 07/04/2025 SA0019","Avon River - Alveston - Swiffen Bank",,,,,,,,,07/04/2025,11:30,SA0019,914,11.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.25,-1,No,,"no rain for many days"
8d200871-4198-4509-8e91-7baa1ba53392,2025-10-16T08:38:22.000Z,2025-10-16T08:38:55.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 05/04/2025 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,05/04/2025,12:30,SA0009,753,13.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.28,0.05,No,,
43efb100-a367-40be-8f9a-6c2e6efb6bd5,2025-10-16T08:38:22.000Z,2025-10-16T08:38:54.000Z,"Cam Brook - Chipping Campden - Lady Juliana's Gateway 07/04/2025 SA0052","Cam Brook - Chipping Campden - Lady Juliana's Gateway",,,,,,,,,07/04/2025,06:20,SA0052,529,8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,0.09,No,,
36787b6a-5078-4dfc-ad1b-9bb12d9a0809,2025-10-16T08:38:22.000Z,2025-10-16T08:38:53.000Z,"Carrant Brook - Tewkesbury - M5 Bridge 05/04/2025 SA0001","Carrant Brook - Tewkesbury - M5 Bridge",,,,,,,,,05/04/2025,12:32,SA0001,782,12.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,0,No,,
80f33fcb-3c44-4bd7-8767-920cbf26e942,2025-10-16T08:38:22.000Z,2025-10-16T08:38:52.000Z,"Isbourne River - Winchcombe - B 06/04/2025 SA0115","Isbourne River - Winchcombe - B",,,,,,,,,06/04/2025,17:22,SA0115,542,14.3,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0,1,No,,"Zero Phosphates ; Odd?"
942094cf-ce0f-495a-bcce-03523e5d7851,2025-10-16T08:38:22.000Z,2025-10-16T08:38:50.000Z,"Isbourne River - Winchcombe - D 06/04/2025 SA0118","Isbourne River - Winchcombe - D",,,,,,,,,06/04/2025,14:47,SA0118,547,12.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.04,0.5,No,,"Upstream of pottery"
bb9d0cfd-4584-4cce-b366-4983f4c71099,2025-10-16T08:38:22.000Z,2025-10-16T08:38:49.000Z,"Isbourne River - Winchcombe - C 06/04/2025 SA0114","Isbourne River - Winchcombe - C",,,,,,,,,06/04/2025,14:18,SA0114,522,13.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.02,0.3,No,,
078d4d82-9f36-4181-8175-e8908fa3dbd2,2025-10-16T08:38:22.000Z,2025-10-16T08:38:48.000Z,"Avon River - Tewkesbury - Black Bear Pub 05/04/2025 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,05/04/2025,12:51,SA0001,923,14.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,1.55,0,No,,
0291379e-e2c7-4490-9264-722ffcd059cd,2025-10-16T08:38:22.000Z,2025-10-16T08:38:47.000Z,"Avon River - Bredon - Bredon Marina 05/04/2025 SA0001","Avon River - Bredon - Bredon Marina",,,,,,,,,05/04/2025,12:34,SA0001,933,15.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.12,0,No,,
abe58f6f-9fe8-4e0c-9c66-bd7af58e8766,2025-10-16T08:38:22.000Z,2025-10-16T08:38:46.000Z,"Swilgate River - Tewkesbury - A38 03/04/2025 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,03/04/2025,10:05,SA0001,107,10.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,0,No,,
a97c0012-c1d0-473b-b425-de1e76064491,2025-10-16T08:38:22.000Z,2025-10-16T08:38:45.000Z,"Avon River - Tewkesbury - Lower Lode Ln 06/04/2025 SA0028","Avon River - Tewkesbury - Lower Lode Ln",,,,,,,,,06/04/2025,07:07,SA0028,1040,11,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.74,-2,No,,
2713dd49-8da0-43d8-8603-59e819d3184d,2025-10-16T08:38:22.000Z,2025-10-16T08:38:44.000Z,"Piddle Brook - Wyre Piddle - Bridge 05/04/2025 SA0045","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,05/04/2025,10:54,SA0045,1500,11.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.63,0.2,No,,"No scum. Hazy. Green"
cf76c23b-cf04-4430-b7a2-439b7e8ca8b7,2025-10-16T08:38:22.000Z,2025-10-16T08:38:43.000Z,"Avon River - Wyre Piddle - Smiths Meadows 05/04/2025 SA0045","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,05/04/2025,10:21,SA0045,870,12.3,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.36,0.55,No,,"Bright and breezy. River brown no scum."
1ef9f630-f959-4db2-b205-a00faa043033,2025-10-16T08:38:22.000Z,2025-10-16T08:38:42.000Z,"Carrant Brook - Tewkesbury - Mitton Path 02/04/2025 SA0003","Carrant Brook - Tewkesbury - Mitton Path",,,,,,,,,02/04/2025,16:13,SA0003,7050,12.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.43,0,No,,"Brook low"
e8152611-2fcd-4a63-8b92-84bf72a90191,2025-10-16T08:38:22.000Z,2025-10-16T08:38:41.000Z,"Bow Brook - Peopleton - Mill Bridge 04/04/2025 SA0042","Bow Brook - Peopleton - Mill Bridge",,,,,,,,,04/04/2025,13:59,SA0042,1170,13.6,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,0.3,No,,"Dull, dry period. Water clear"
137382d7-3c6e-4a96-850c-b5c73fee471c,2025-10-16T08:38:22.000Z,2025-10-16T08:38:39.000Z,"Avon River - Twyning Green - Twyning Quay 03/04/2025 SA0135","Avon River - Twyning Green - Twyning Quay",,,,,,,,,03/04/2025,16:16,SA0135,931,14,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.47,0,No,,
5a644cc3-90cf-403f-80cf-cc0f1fbfd59f,2025-10-16T08:38:22.000Z,2025-10-16T08:38:37.000Z,"Avon River - Tiddington - Carters Ln 03/04/2025 SA0083","Avon River - Tiddington - Carters Ln",,,,,,,,,03/04/2025,10:05,SA0083,945,12,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.24,0.64,No,,
879fb3ce-a1f6-4e3b-a675-bfb84b863ff1,2025-10-16T08:38:22.000Z,2025-10-16T08:38:35.000Z,"Avon River - Tiddington - School Ln 03/04/2025 SA0083","Avon River - Tiddington - School Ln",,,,,,,,,03/04/2025,10:03,SA0083,942,11.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.24,0.64,No,,
907c6780-0f14-11f0-b376-414086c96ab9,2025-10-16T08:38:22.000Z,2025-10-16T08:38:33.000Z,"Stour River - Shipston-on-Stour - Fell Mill Footbridge 31/03/2025 SA0099","Stour River - Shipston-on-Stour - Fell Mill Footbridge",,,,,,,,,31/03/2025,19:15,SA0099,694,12.7,1,"Low range Hanna pocket checker (﹤2.5ppm)",,0.25,1.55,No,,
299e1f98-5d6b-4619-b014-9dbf2544432c,2025-10-16T08:38:22.000Z,2025-10-16T08:38:31.000Z,"Sutton Brook - Lower Brailes - New Barn Farm 01/04/2025 SA0091","Sutton Brook - Lower Brailes - New Barn Farm",,,,,,,,,01/04/2025,15:15,SA0091,600,13.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.14,0.2,No,,
0a4a5486-6ee7-4993-b765-40043bdbb83f,2025-10-16T08:38:22.000Z,2025-10-16T08:38:29.000Z,"Sutton Brook - Lower Brailes - High St 01/04/2025 SA0091","Sutton Brook - Lower Brailes - High St",,,,,,,,,01/04/2025,15:00,SA0091,553,14.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,0.2,No,,
a9d08ffb-c4d1-4cff-a258-dbdf7920e837,2025-10-16T08:38:22.000Z,2025-10-16T08:38:27.000Z,"Avon River - Luddington - Pitch 16 29/03/2025 SA0007","Avon River - Luddington - Pitch 16",,,,,,,,,29/03/2025,12:05,SA0007,939,13.3,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.27,0.56,No,,
3ad4c6d4-8459-4770-96b2-937c26a6fbe0,2025-10-16T08:38:22.000Z,2025-10-16T08:38:25.000Z,"Avon River - Luddington - Avonbank Dr 29/03/2025 SA0007","Avon River - Luddington - Avonbank Dr",,,,,,,,,29/03/2025,12:30,SA0007,955,13.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.79,0.56,No,,
bf402cc4-6279-414a-82b2-6736d63543b6,2025-10-16T08:38:22.000Z,2025-10-16T08:38:23.000Z,"Cam Brook - Chipping Campden - Craves 31/03/2025 SA0064","Cam Brook - Chipping Campden - Craves",,,,,,,,,31/03/2025,09:45,SA0064,488,11.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.07,16,No,,
2812349a-4965-4777-b93d-860b4d873d03,2025-10-16T08:38:22.000Z,2025-10-16T08:38:21.000Z,"Avon River - Alveston - Weir 31/03/2025 SA0015","Avon River - Alveston - Weir",,,,,,,,,31/03/2025,11:00,SA0015,734,12.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.3,-0.5,No,,"Water quite low..no rain for several days"
f1a6fc75-f001-4542-b258-51b5f5216711,2025-10-16T08:34:16.000Z,2025-10-16T08:37:08.000Z,"Avon River - Alveston - Swiffen Bank 31/03/2025 SA0019","Avon River - Alveston - Swiffen Bank",,,,,,,,,31/03/2025,11:08,SA0019,906,11.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.34,0.5,No,,"No recent rain"
6b9dfcce-7cb8-46ac-bcec-1570606d6d36,2025-10-16T08:34:16.000Z,2025-10-16T08:37:07.000Z,"Avon River - Alveston - Weir 26/03/2025 SA0019","Avon River - Alveston - Weir",,,,,,,,,26/03/2025,14:30,SA0019,691,12.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.78,0,No,,"Heavy rainfall 4 days before, some flooding and very muddy"
46b829ae-b8f2-4a41-a0f2-ededc907d549,2025-10-16T08:34:16.000Z,2025-10-16T08:37:06.000Z,"Cam Brook - Chipping Campden - Lady Juliana's Gateway 31/03/2025 SA0052","Cam Brook - Chipping Campden - Lady Juliana's Gateway",,,,,,,,,31/03/2025,09:05,SA0052,527,9.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.04,0.09,No,,
ef01591d-a0f5-4e64-a45d-0b8d0d2e2704,2025-10-16T08:34:16.000Z,2025-10-16T08:37:05.000Z,"Cam Brook - Chipping Campden - Sewage Treatment Works 31/03/2025 SA0053","Cam Brook - Chipping Campden - Sewage Treatment Works",,,,,,,,,31/03/2025,08:30,SA0053,673,9.5,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,0.37,No,,
33878262-d64a-40f6-81ba-d3d5bd43cc25,2025-10-16T08:34:16.000Z,2025-10-16T08:37:04.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 29/03/2025 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,29/03/2025,12:00,SA0009,755,10.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.34,0.1,No,,
baf13cd2-7cdd-4217-92bf-0566d061e68a,2025-10-16T08:34:16.000Z,2025-10-16T08:37:03.000Z,"Carrant Brook - Tewkesbury - M5 Bridge 30/03/2025 SA0001","Carrant Brook - Tewkesbury - M5 Bridge",,,,,,,,,30/03/2025,12:00,SA0001,764,12.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.39,0,No,,
e690f3a4-d210-48af-9383-a0dc09f76a49,2025-10-16T08:34:16.000Z,2025-10-16T08:37:01.000Z,"Swilgate River - Tewkesbury - A38 27/03/2025 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,27/03/2025,11:05,SA0001,101,11.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,0,No,,"River low"
594d6733-4cfe-47aa-9d93-9a88d4a5706f,2025-10-16T08:34:16.000Z,2025-10-16T08:37:00.000Z,"Avon River - Tewkesbury - Black Bear Pub 30/03/2025 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,30/03/2025,10:38,SA0001,817,12.8,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.26,0,No,,
7efce20b-791b-4b0e-9496-12ec9e3688e9,2025-10-16T08:34:16.000Z,2025-10-16T08:36:59.000Z,"Avon River - Bredon - Bredon Marina 30/03/2025 SA0001","Avon River - Bredon - Bredon Marina",,,,,,,,,30/03/2025,10:18,SA0001,884,12.5,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.27,0,No,,
c7e5976a-f9a6-4a24-87aa-a08b9a8d0bde,2025-10-16T08:34:16.000Z,2025-10-16T08:36:58.000Z,"Avon River - Great Comberton - Quay Ln 29/03/2025 SA0103","Avon River - Great Comberton - Quay Ln",,,,,,,,,29/03/2025,16:40,SA0103,836,12.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,1.09,2.1,No,,"River height as recorded at Eckington sluice. Phosphate level may not be accurate - added reagent to cuvette at home but it had turned blue by the time we got to the river so suspect- possibly due to a residue of tap water in the cuvette?"
